word,phonetic,translation,tag
動じる,どうじる,动摇，心慌,n1
働かす,はたらかす,使劳动，使动作；发挥,n1
群れる,むれる,群聚，群集，聚集,n1
世知辛い,せちがらい,生活艰苦，日子不好过；小气，好打小算盘,n1
かけ離れる,かけはなれる,相离太远，相差悬殊,n1
立ち戻る,たちもどる,回来，返回,n1
付け込む,つけこむ,抓住机会，乘机；记账，记流水账,n1
埋もれる,うもれる,（被）埋上，压埋；湮没，埋没,n1
探し回る,さがしまわる,到处寻找，到处搜寻,n1
そぐ,そぐ,削，割；削尖；削弱,n1
せわしない,せわしない,忙，忙碌,n1
すごむ,すごむ,威吓，恐吓,n1
推し量る,おしはかる,推测，推想，猜测,n1
没する,ぼっする,沉没；死去；隐没；没收,n1
青臭い,あおくさい,青涩，幼稚,n1
ぎこちない,ぎこちない,笨拙，生硬，不流畅,n1
揺るぎない,ゆるぎない,巩固，牢固,n1
畳み込む,たたみこむ,折叠起来；放在心里；连珠炮,n1
植え付ける,うえつける,种植，插秧；灌输,n1
練り上げる,ねりあげる,搅拌好；精炼，推敲,n1
ちりばめる,ちりばめる,镶嵌,n1
持ち直す,もちなおす,改变拿法；恢复；好转,n1
古びる,ふるびる,变旧，陈旧,n1
張り出す,はりだす,突出，伸出；公布，揭示,n1
挙がる,あがる,举起来；被提出；被逮捕,n1
跳ね上がる,はねあがる,飞溅；（物价等）暴涨；行动过激,n1
せがむ,せがむ,央求，纠缠,n1
失[う]せる,うせる,消失,n1
際立つ,きわだつ,显著，显眼，与众不同,n1
練り直す,ねりなおす,再揉和；重新思考，推敲,n1
くびれる,くびれる,中间变细,n1
切らす,きらす,中断的状态；用尽，用光,n1
はみ出す,はみだす,超出限度，越出范围,n1
書き入れる,かきいれる,写上，记入,n1
売り込む,うりこむ,推销；出卖（秘密）,n1
埋め立てる,うめたてる,填海造地,n1
買い占める,かいしめる,（为了获利）全部买下，囤积,n1
手間取る,てまどる,费事，费工夫，费时间,n1
割り切る,わりきる,（除法）除尽；想开，看开,n1
引き締まる,ひきしまる,紧绷，紧致；紧张，不松懈,n1
黒ずむ,くろずむ,发黑，带黑色,n1
うろつく,うろつく,彷徨，徘徊，闲荡,n1
念じる,ねんじる,念念不忘，祈祷；默念,n1
さもしい,さもしい,下流，卑鄙，卑劣，贪婪无耻,n1
凝り固まる,こりかたまる,凝固，凝结；狂热，热衷,n1
知り抜く,しりぬく,洞悉，深知，了如指掌,n1
罪深い,つみぶかい,罪大，罪孽深重,n1
流し込む,ながしこむ,灌入，浇注,n1
そぐわない,そぐわない,不合适，不符合,n1
襲いかかる,おそいかかる,袭击过来，猛扑过来，进攻过来,n1
宿す,やどす,保有，留下；怀孕,n1
浮かれる,うかれる,兴高采烈，得意忘形,n1
思い返す,おもいかえす,再想一遍，回想；重新考虑，改变主意,n1
見透かす,みすかす,看穿，看透,n1
見せかける,みせかける,假装，装作,n1
やり切れない,やりきれない,做不完；受不了,n1
真新しい,まあたらしい,崭新，全新,n1
しょい込む,しょいこむ,背上；担负，承担,n1
咲き乱れる,さきみだれる,繁花盛开,n1
見せつける,みせつける,卖弄，炫耀,n1
胡散[うさん]臭い,うさんくさい,形迹可疑，奇怪，蹊跷,n1
見て取る,みてとる,看破，看穿,n1
引き戻す,ひきもどす,拉回，拽回,n1
潤す,うるおす,润，弄湿；使受惠,n1
興す,おこす,兴办，振兴,n1
耐え抜く,たえぬく,忍到最后，坚持到底,n1
押し込める,おしこめる,塞进，硬塞；关在里面，监禁,n1
見立てる,みたてる,选择；诊断；比作,n1
耳慣れる,みみなれる,听惯，耳熟,n1
牛耳る,ぎゅうじる,执牛耳，把持，操纵，主宰,n1
疎ましい,うとましい,讨厌，厌恶,n1
投げかける,なげかける,随手搭上，披上；（视线、话语等）投向；提出；倚靠,n1
ほほえましい,ほほえましい,使人欣慰，招人微笑,n1
根差す,ねざす,生根；扎根；起因，由来,n1
見返す,みかえす,回头看；重看，反复看；回看，还眼；（受了侮辱或轻视后）争气,n1
細める,ほそめる,使细，弄细,n1
見下す,みくだす,看不起，轻视；往下看，俯视,n1
塗り替える,ぬりかえる,重新涂抹，重画,n1
てこずる,てこずる,棘手，难对付，犯难,n1
渋る,しぶる,不肯，不痛快，不爽快；不流畅，发涩,n1
切り立つ,きりたつ,峭立，陡立，陡峭,n1
かたどる,かたどる,仿照，形象化,n1
織り成す,おりなす,织成，织出；穿插成，组成,n1
語り継ぐ,かたりつぐ,不断地讲述并传承给下一代,n1
継ぎ足す,つぎたす,接上，添上，加上，补上,n1
すり減らす,すりへらす,磨薄；劳神，费心,n1
打ち付ける,うちつける,用力撞击；钉（上）,n1
ずれ込む,ずれこむ,推迟，拖延,n1
押し通す,おしとおす,强行通过；硬干，固执到底,n1
降りかかる,ふりかかる,落到；降临,n1
堅苦しい,かたくるしい,限制过严，死板,n1
かき集める,かきあつめる,扒，搂；搜罗，搜集,n1
取り決める,とりきめる,决定，商定，议定,n1
掘り下げる,ほりさげる,往下深挖；深入思考，挖掘（思想）,n1
あやす,あやす,哄，逗（小孩子）,n1
行き交う,ゆきかう,（行人）往来,n1
痩せ衰える,やせおとろえる,消瘦，瘦弱,n1
忍びない,しのびない,（…に忍びない）忍不住，不忍,n1
ほぐれる,ほぐれる,开，解开；舒畅，开朗,n1
絡み合う,からみあう,互相缠绕，搅在一起；互相纠缠，彼此牵扯,n1
がらり,がらり,哗啦，轰隆，轰；突然改变，豹变,n1
別途,べっと,另，另外,n1
順次,じゅんじ,顺次，依次,n1
ありあり,ありあり,清清楚楚；历历在目,n1
ひしひし,ひしひし,深刻地，深深地,n1
ならでは,ならでは,非……不可，除……之外别无其他,n1
まくる,まくる,挽，卷起；（接在动词连用形后）激烈地，持续不断地,n1
何かしら,なにかしら,什么，某种；不知为何,n1
常時,じょうじ,平时，平常；经常，时常,n1
根こそぎ,ねこそぎ,连根拔起；彻底地,n1
随時,ずいじ,随时,n1
来春,らいしゅん,明年春天,n1
紀元前,きげんぜん,公元前,n1
何物,なにもの,什么东西，何物,n1
苦しみ,くるしみ,痛苦，苦恼，困难，困苦,n1
暴走,ぼうそう,乱跑，狂驾；失控；鲁莽从事,n1
仮面,かめん,假脸；面具,n1
怪物,かいぶつ,怪物，妖怪；（言行奇特的）神秘人物，怪杰，怪人,n1
一族,いちぞく,一族，整个家族，同族,n1
平然,へいぜん,沉着，冷静，镇静，不在乎,n1
はっと,はっと,突然（想起）；（因意外事件而）吃惊,n1
目線,めせん,视线；观点,n1
食材,しょくざい,食材,n1
光栄,こうえい,光荣，荣誉,n1
ライン,line,线；水平；航线,n1
飛び降りる,とびおりる,（从高处或行驶的交通工具）跳下,n1
初日,しょにち,第一天,n1
後ろ姿,うしろすがた,背影,n1
結末,けつまつ,（最后的）结果，结局,n1
店主,てんしゅ,店主,n1
大規模,だいきぼ,大规模，规模宏大,n1
突き刺す,つきさす,扎，刺；刺痛,n1
大して,たいして,并不那么……,n1
豚,ぶた,猪；猪肉,n1
強大,きょうだい,强大，强盛，雄厚,n1
我が家,わがや,自己的家，我家,n1
四方,しほう,四方（东西南北）；四周，周围；四角，方形,n1
自力,じりき,自力,n1
流れ込む,ながれこむ,流入，注入,n1
偽,にせ,假，假冒，赝品,n1
責任者,せきにんしゃ,负责人,n1
見比べる,みくらべる,（对照着）比较，对比,n1
賛同,さんどう,赞同，赞成，同意,n1
苦悩,くのう,苦恼，烦恼，苦闷,n1
絶好,ぜっこう,绝好，绝佳，最好,n1
来客,らいきゃく,来客,n1
立ち入る,たちいる,进入；介入，干涉,n1
影響力,えいきょうりょく,影响力,n1
強固,きょうこ,巩固，坚固，坚强,n1
過ぎ去る,すぎさる,通过；过去，消逝,n1
路上,ろじょう,路上，街上,n1
極度,きょくど,极端，极其,n1
使者,ししゃ,使者,n1
次期,じき,下期，下次，下届,n1
草原,そうげん,草原,n1
異国,いこく,异国，外国,n1
ライブ,live,现场直播；现场演奏会,n1
パンチ,punch,剪票夹，打孔机；拳击；简洁有力，魄力,n1
目玉,めだま,眼球；（「お目玉」 「大目玉」の形で）挨瞪，挨申斥；以廉价吸引顾客的（商品）,n1
強度,きょうど,强度；程度高,n1
強者,きょうしゃ,强者,n1
判別,はんべつ,辨别，分辨,n1
後継者,こうけいしゃ,继任者，后继人，接班人,n1
ぐいぐい,ぐいぐい,连续用力；使劲（喝酒等）；有力地（连续进行，不断进展）,n1
真夜中,まよなか,半夜，深夜,n1
生命力,せいめいりょく,生命力,n1
山々,やまやま,群山；很多；（实际上做不到但是）很想,n1
大差,たいさ,显著的不同，很大的差别,n1
後々,のちのち,将来,n1
義父,ぎふ,继父；养父；岳父,n1
質量,しつりょう,（物理）质量；质和量,n1
内面,ないめん,内部，里面；心里，内心,n1
転倒,てんとう,摔倒；颠倒；惊慌失措,n1
勝ち取る,かちとる,赢得，夺得,n1
保留,ほりゅう,保留，搁置,n1
質,しち,抵押品，当的东西,n1
苦笑,くしょう,苦笑,n1
背筋,せすじ,背部，脊梁；衣服背部中心的缝线,n1
優雅,ゆうが,优雅，温文尔雅；悠闲，悠然自得,n1
鼓動,こどう,（心脏的）跳动，搏动；（比喻）感受到某种内在的、强大的力量或趋势,n1
降り注ぐ,ふりそそぐ,（日光、雨水等）不断落下，洒下,n1
敵意,てきい,敌意，仇视的心,n1
一礼,いちれい,稍施一礼，行个礼,n1
さりげない,さりげない,若无其事，毫不在意,n1
生き延びる,いきのびる,幸存，保住性命,n1
反動,はんどう,反动，反作用,n1
浴びせる,あびせる,浇，泼；给予,n1
よくよく,よくよく,仔细地，十分注意地；非常，极其；万不得已,n1
致命的,ちめいてき,致命的；重大的,n1
ともあれ,ともあれ,总之；（「…はともあれ」の形で）姑且不论,n1
万全,ばんぜん,万全,n1
集う,つどう,（为了做某事而）集会，聚会,n1
食い込む,くいこむ,深入，陷入；侵入，挤进；亏本，赔钱,n1
度胸,どきょう,胆量，胆子,n1
嫌悪,けんお,嫌恶，厌恶,n1
透ける,すける,透过……看见，透明的,n1
当事者,とうじしゃ,当事人,n1
降参,こうさん,投降；束手无策，无计可施,n1
詮索,せんさく,探索，调查（细节）,n1
着用,ちゃくよう,穿（衣服）,n1
鑑定,かんてい,鉴别，鉴定,n1
工房,こうぼう,工作室,n1
集落,しゅうらく,村子，村落；群体，集群,n1
悪党,あくとう,无赖，坏蛋,n1
隔離,かくり,隔离；隔绝,n1
静けさ,しずけさ,寂静，沉静，清静,n1
駆け巡る,かけめぐる,到处奔跑,n1
直視,ちょくし,直视，注视；正视，认真看待,n1
ファンタジー,fantasy,空想，幻想；幻想曲,n1
切り落とす,きりおとす,剪掉，砍掉；掘开堤坝,n1
ノイズ,noise,杂音，噪音,n1
引き金,ひきがね,扳机；起因,n1
技量,ぎりょう,本事，本领，技能,n1
素顔,すがお,素颜；原状，本色，真实面貌,n1
疾走,しっそう,疾驶，快跑,n1
機材,きざい,机械材料，机器和材料,n1
武術,ぶじゅつ,武术，武艺,n1
純,じゅん,纯洁，纯真，天真；纯,n1
粘膜,ねんまく,黏膜,n1
思い起こす,おもいおこす,想起，回忆起,n1
手腕,しゅわん,手腕，才干，才能，本事，本领,n1
生息,せいそく,生活，生存，栖息,n1
蛙[かえる],かえる,青蛙，蛤蟆,n1
買収,ばいしゅう,收购，购入；收买,n1
近辺,きんぺん,近处，附近，近旁,n1
装い,よそおい,装束，服装；装饰，修饰,n1
式典,しきてん,典礼，仪式,n1
亭主,ていしゅ,主人，老板；丈夫,n1
軌跡,きせき,轨迹，经历，历程,n1
保有,ほゆう,保有,n1
繁華街,はんかがい,闹市，繁华街,n1
行く末,ゆくすえ,将来，前途,n1
機密,きみつ,机密,n1
際限,さいげん,止境，尽头,n1
タッチ,touch,触，接触；涉及，参与；笔触；指法,n1
希少,きしょう,稀少，稀罕，罕见,n1
話し込む,はなしこむ,畅谈,n1
安物,やすもの,价格便宜，品质低劣的物品,n1
センサー,sensor,传感器，感应器,n1
目下,もっか,当前，目前，现在,n1
回線,かいせん,电路，回路，线路,n1
無償,むしょう,无偿；免费,n1
安泰,あんたい,安泰，安宁,n1
頼み込む,たのみこむ,一再请求，恳求,n1
うずめる,うずめる,埋，埋上；挤满，充塞,n1
人間性,にんげんせい,人性,n1
幕府,ばくふ,幕府,n1
僧侶,そうりょ,僧侣,n1
資材,しざい,资材，材料,n1
命がけ,いのちがけ,拼命，冒死，豁出性命,n1
満載,まんさい,满载，装满；登满,n1
縁,ふち,边，缘,n1
変質,へんしつ,变质；性格异常，精神变态,n1
昇格,しょうかく,晋升，升格，晋级,n1
モチーフ,(フ) motif,动机，中心思想，主题,n1
大多数,だいたすう,大多数，大部分,n1
脱落,だつらく,脱落，遗漏；脱离，退出,n1
備品,びひん,备品，备件,n1
安否,あんぴ,是否平安，安否,n1
残虐,ざんぎゃく,凶残，残暴，残忍,n1
最短,さいたん,最短,n1
シェフ,(フ) chef,厨师长，主厨,n1
連載,れんさい,连载，连续刊载,n1
酸味,さんみ,酸味,n1
復元,ふくげん,复原，恢复原状,n1
第一印象,だいいちいんしょう,第一印象，最初印象,n1
ギャラリー,gallery,画廊；观众，观览席,n1
カラフル,colorful,华丽，绚丽多彩,n1
パズル,puzzle,谜，智力测验题,n1
掘り起こす,ほりおこす,掘出；开垦土地；挖掘出来,n1
スパイス,spice,调味品，香料，调料,n1
折り合い,おりあい,妥协，让步；相处（的关系）,n1
口笛,くちぶえ,口哨,n1
平地,ひらち,平地，平川,n1
思いとどまる,おもいとどまる,打消主意，放弃念头,n1
ジェスチャー,gesture,姿态，姿势，手势；摆样子，作姿态,n1
かっと,かっと,忽然（旺盛或亮起来）；勃然大怒；猛然张大（眼睛、嘴巴）,n1
決め手,きめて,决定胜负或事物真假的最终方法、手段或根据；决定者,n1
排出,はいしゅつ,排出，排放,n1
改装,かいそう,改换装潢，装修,n1
白色,はくしょく,白色，白颜色,n1
不利益,ふりえき,没有利益，不利，亏损,n1
決別,けつべつ,诀别，告别,n1
奇抜,きばつ,奇特，新奇，出人意料，稀奇古怪,n1
セーブ,save,节省，节约；救球；（电脑）保存,n1
近況,きんきょう,近况,n1
羽毛,うもう,羽毛，绒毛,n1
実技,じつぎ,实际技巧，实际技术,n1
免疫,めんえき,免疫；习以为常，司空见惯,n1
美徳,びとく,美德,n1
誓約,せいやく,誓约，起誓，盟誓,n1
度重なる,たびかさなる,反复，接二连三,n1
奔放,ほんぽう,奔放,n1
清浄,せいじょう,清净，清洁,n1
適合,てきごう,适合，适应，符合,n1
蒸し返す,むしかえす,重蒸，回笼；旧事重提，老调重弹,n1
あさる,あさる,寻找食物；到处寻找；（接续动词的连用形）到处……,n1
思い違い,おもいちがい,想错，误会，误解,n1
周到,しゅうとう,周密，绵密，周全，周到,n1
ぎくしゃく,ぎくしゃく,不灵活，生硬，不融洽,n1
先手,せんて,先下手，抢先，先发制人,n1
演算,えんざん,演算，运算，计算,n1
物知り,ものしり,知识渊博（的人）,n1
残留,ざんりゅう,余留，留下，剩下,n1
排斥,はいせき,排斥，排挤，抵制,n1
使い込む,つかいこむ,挪用（公款）；超支；用熟,n1
思慮,しりょ,考虑，思虑,n1
事足りる,ことたりる,够用，足够,n1
庭先,にわさき,庭前,n1
謝礼,しゃれい,感谢，致谢，谢礼，礼物,n1
押収,おうしゅう,没收，查抄，扣押,n1
車窓,しゃそう,车窗,n1
厳選,げんせん,严选，严格挑选，精选,n1
技法,ぎほう,技术，技巧,n1
キャンバス,canvas,帆布；油画画布,n1
混入,こんにゅう,混入，掺进,n1
すごすご,すごすご,沮丧地，垂头丧气地，无精打采地,n1
蛾[が],が,蛾,n1
食いしん坊,くいしんぼう,嘴馋（的人），贪吃（的人）,n1
大自然,だいしぜん,大自然,n1
行程,こうてい,路程；旅程；冲程,n1
要注意,ようちゅうい,需要注意，要小心,n1
投手,とうしゅ,（棒球）投手,n1
敗退,はいたい,败退，（被）淘汰,n1
探求,たんきゅう,探求，寻求,n1
ミニ,mini,小型，微型，迷你型,n1
並々ならぬ,なみなみならぬ,非比寻常,n1
風雨,ふうう,风雨，暴风雨,n1
自給自足,じきゅうじそく,自给自足,n1
欲張る,よくばる,贪婪，贪得无厌,n1
飢餓,きが,饥饿,n1
下り坂,くだりざか,下坡；衰退，下降；（天气）转坏,n1
転機,てんき,转机，转折点,n1
定例,ていれい,常规，惯例；定例,n1
乗り心地,のりごこち,坐（交通工具等）的感觉,n1
駐在,ちゅうざい,驻在，驻；（「駐在所」の略）派出所,n1
資本主義,しほんしゅぎ,资本主义,n1
自然現象,しぜんげんしょう,自然现象,n1
ヘッドライト,headlight,车头灯，前灯,n1
故意,こい,故意；（法律）蓄意,n1
生誕,せいたん,诞生,n1
インスタント,instant,即席，速成,n1
原稿用紙,げんこうようし,稿纸,n1
辞任,じにん,辞职，辞任,n1
標高,ひょうこう,标高，海拔,n1
低学年,ていがくねん,（小学）一、二年级（的学生）,n1
山小屋,やまごや,（为登山者设置的）山中小屋，山中休息处,n1
極意,ごくい,（武道、艺术等）奥义，秘法,n1
推理小説,すいりしょうせつ,侦探小说，推理小说,n1
エキスパート,expert,专家，内行，行家,n1
浸水,しんすい,浸水,n1
均一,きんいつ,全部一样，均等，相等,n1
根絶,こんぜつ,根绝，消灭,n1
高騰,こうとう,（物价）暴涨，高涨,n1
転向,てんこう,转变方向，转变；背叛,n1
人件費,じんけんひ,人事费，劳务费，人员费用,n1
明るみ,あかるみ,光亮的地方；公开的地方，大庭广众之下,n1
立ち会い,たちあい,会同，在场,n1
スペア,spare,备件，备用品；（保龄球）头两个球把十个柱全打倒,n1
直観,ちょっかん,凭直觉进行观察，直观,n1
これ見よがし,これみよがし,得意洋洋地炫耀的样子,n1
救命,きゅうめい,救命，救生,n1
防水,ぼうすい,防水,n1
共生,きょうせい,共生，共栖,n1
一読,いちどく,读一次，念一遍,n1
ピッチ,pitch,一定时间内重复进行的动作次数；螺距；音调；（棒球）投球；足球场,n1
無色,むしょく,无色；中正,n1
三脚,さんきゃく,三脚架；三脚椅子,n1
哺乳類,ほにゅうるい,哺乳类,n1
魚類,ぎょるい,鱼类,n1
株主,かぶぬし,股东,n1
落選,らくせん,落选；没有（挑）选上,n1
角,つの,角，犄角；触角,n1
座禅,ざぜん,坐禅，打坐，打禅,n1
滑走,かっそう,滑行,n1
名曲,めいきょく,名曲,n1
設問,せつもん,出题，提问；提出的题目,n1
差し替える,さしかえる,更换，替换,n1
染色,せんしょく,染的色，上的色；染色，上色,n1
分化,ぶんか,分化,n1
産卵,さんらん,产卵,n1
固形,こけい,固形，固体,n1
古都,こと,故都，古都,n1
字幕,じまく,字幕,n1
寄席,よせ,曲艺场，说书场，杂技场,n1
過不足,かふそく,过与不足，多或少,n1
書体,しょたい,字体；书写风格,n1
死語,しご,已不使用的语言，已过时的词汇,n1
組み入れる,くみいれる,列入，编入，纳入,n1
作詞,さくし,作词，作歌词,n1
軟体動物,なんたいどうぶつ,软体动物,n1
夏季,かき,夏季,n1
骨折り,ほねおり,努力，辛苦，尽力,n1
一端,いったん,一端，一头；一部分，一端,n1
飼料,しりょう,饲料,n1
合理化,ごうりか,合理化,n1
燕[つばめ],つばめ,燕子,n1
屏[びょう]風,びょうぶ,屏风,n1
キャッチフレーズ,catchphrase,（广告等的）吸引人注意的词句,n1
製紙,せいし,造纸,n1
山並み,やまなみ,山脉，连山,n1
サーキット,circuit,电路，回路；环状跑道,n1
営利,えいり,营利，谋利,n1
無免許,むめんきょ,无执照,n1
社会保障,しゃかいほしょう,社会保障,n1
くれぐれも,くれぐれも,再三叮嘱，再三劝告,n1
継ぎ,つぎ,缝补，补丁,n1
石器,せっき,石器,n1
地域社会,ちいきしゃかい,地区性社会,n1
外来語,がいらいご,外来语,n1
集中豪雨,しゅうちゅうごうう,集中性暴雨,n1
所要,しょよう,所要，所需,n1
上の空,うわのそら,心不在焉，漫不经心,n1
生鮮,せいせん,新鲜，生鲜,n1
生物[なまもの],なまもの,生鲜食品,n1
適[かな]える,かなえる,使……合适,n1
やあ,やあ,（惊讶时或呼唤时）呀，哎呀；喂，啊,n1
顔面,がんめん,脸，面部,n1
絶叫,ぜっきょう,大声疾呼，拼命喊叫,n1
凝視,ぎょうし,凝视，注视,n1
探索,たんさく,探索，搜寻,n1
誇らしい,ほこらしい,洋洋得意，自豪，骄傲,n1
欲する,ほっする,希望，想要，想做,n1
言うまでもない,いうまでもない,不言自明,n1
賭け,かけ,赌，赌博；（比喻）孤注一掷,n1
他人事,ひとごと,别人的事,n1
ストレート,straight,直，一直；直接,n1
ぴたり,ぴたり,突然停止；紧贴；完全吻合，准确无误,n1
偽り,いつわり,假，虚伪，不真实,n1
あったかい,あったかい,暖和的；温暖的,n1
侮る,あなどる,轻视，小看,n1
やり過ごす,やりすごす,让后来的人先走；做得过头,n1
ヒロイン,heroine,女主人公,n1
足止め,あしどめ,禁止外出，禁闭,n1
戦慄,せんりつ,战栗，颤抖,n1
携える,たずさえる,携，携带；偕同；携手,n1
足手まとい,あしでまとい,累赘，包袱，碍手碍脚,n1
亀,かめ,龟，乌龟，海龟,n1
世間話,せけんばなし,闲聊，闲谈,n1
村長,そんちょう,村长,n1
躍る,おどる,跳跃；心跳加速,n1
赤面,せきめん,脸红，惭愧，害羞,n1
分身,ぶんしん,分身,n1
さいなむ,さいなむ,虐待，折磨，使苦恼,n1
胸中,きょうちゅう,胸中，内心,n1
士気,しき,士气；热情，干劲,n1
散乱,さんらん,散乱，零乱；散射,n1
あどけない,あどけない,天真，天真无邪，天真烂漫，孩子气,n1
アスファルト,asphalt,沥青，柏油,n1
ブラック,black,黑，黑色；黑咖啡；（构成复合词）黑暗的，非法的,n1
見いだす,みいだす,找出，看出，发掘,n1
お互い様,おたがいさま,彼此彼此，彼此一样,n1
いち早く,いちはやく,很快地，迅速地，飞快地，马上,n1
力尽きる,ちからつきる,力竭,n1
寛大,かんだい,宽大，宽容,n1
気迫,きはく,气魄，气概，气势,n1
一片,いっぺん,一片，一张；一点,n1
謳[うた]う,うたう,讴歌，颂扬；主张，强调,n1
切羽詰まる,せっぱつまる,紧迫，紧急,n1
さばく,さばく,销售，推销；理整齐，弄好；妥善料理，出色地处理，操纵,n1
報い,むくい,报应；报酬，酬劳,n1
名案,めいあん,好主意，好设想,n1
確固,かっこ,坚定，坚决，断然,n1
芸当,げいとう,（杂技等）技艺；（一般人做不到的）绝技,n1
生まれながら,うまれながら,天生，生来,n1
敬愛,けいあい,敬爱,n1
愛想笑い,あいそわらい,陪笑脸，谄笑,n1
ひっきりなし,ひっきりなし,接连不断地,n1
劣化,れっか,劣化，退化，变坏,n1
ドクター,doctor,医生；博士,n1
誤算,ごさん,算错；估计错误,n1
フレーム,frame,框，架,n1
見くびる,みくびる,轻视，小看，看不起,n1
収拾,しゅうしゅう,收拾，整顿,n1
レーダー,radar,雷达,n1
入り組む,いりくむ,错综复杂，互相纠缠，头绪纷繁,n1
負けず嫌い,まけずぎらい,好强，不认输,n1
住処,すみか,住处，家；巢穴，坏人聚集的地方,n1
一軒家,いっけんや,孤立的房屋；独栋房屋，一户建,n1
うねり,うねり,蜿蜒，起伏；汹涌的浪涛,n1
先んじる,さきんじる,抢先,n1
江戸時代,えどじだい,（1603年～1867年）江户时代,n1
表立つ,おもてだつ,公开出来，暴露出来,n1
筋書き,すじがき,梗概，情节，概要；计划，预想,n1
いじける,いじける,畏缩，无精打采；乖僻，消极,n1
圏内,けんない,范围以内，圈子里,n1
最高潮,さいこうちょう,最高潮，最高峰,n1
キャップ,cap,无檐帽；笔帽；瓶盖,n1
繭,まゆ,茧；蚕茧,n1
力仕事,ちからしごと,体力劳动，力气活,n1
咲き誇る,さきほこる,（花）盛开，灿烂地开,n1
一存,いちぞん,自己个人的意见,n1
寂れる,さびれる,萧条，冷落，凋零，衰败,n1
追従,ついじゅう,追随，迎合,n1
齢[よわい],よわい,年龄，年纪,n1
子細,しさい,仔细，详细；详情，缘由；障碍，妨碍,n1
受け売り,うけうり,承销，转卖，零售；现学现卖，听话学话,n1
有り余る,ありあまる,过多，富余,n1
嚙[か]み付く,かみつく,咬住；猛烈地反驳,n1
秘 訣[けつ],ひけつ,秘诀，窍门,n1
心もとない,こころもとない,靠不住，不放心,n1
最下位,さいかい,最低的位次，末尾,n1
派生,はせい,派生，衍生,n1
流れ星,ながれぼし,流星,n1
虚構,きょこう,虚构，假设；虚假,n1
苦境,くきょう,艰苦的境遇，困境,n1
船乗り,ふなのり,船员，海员，水手,n1
お好み焼き,おこのみやき,大阪烧，御好烧,n1
めぼしい,めぼしい,显著，出色，较好，像样,n1
長話,ながばなし,长谈，久谈,n1
付随,ふずい,附随，随带,n1
挿絵,さしえ,（报纸、杂志、书籍等的）插图,n1
ハウス,house,（构成复合词）房屋，住宅；（「ビニールハウス」の略）温室,n1
陰影,いんえい,影子，阴影；含蓄，耐人寻味,n1
長靴,ながぐつ,靴子，长筒靴,n1
犬歯,けんし,犬齿，犬牙,n1
潤沢,じゅんたく,丰富，充裕；润泽,n1
圧巻,あっかん,精华部分，压卷，最精彩的部分,n1
手痛い,ていたい,重大，严重，沉重,n1
不登校,ふとうこう,（学生因心理原因等）不上学,n1
軒下,のきした,屋檐下,n1
包容力,ほうようりょく,度量，肚量,n1
擦り寄る,すりよる,贴近，靠近,n1
せんべい,せんべい,烤米饼，仙贝,n1
珊瑚[さんご],さんご,珊瑚,n1
出来栄え,できばえ,做出的结果,n1
悪戦苦闘,あくせんくとう,苦战恶斗,n1
いそしむ,いそしむ,勤奋，勤勉，努力,n1
腐食,ふしょく,腐蚀，侵蚀,n1
不出来,ふでき,做得不好；收成不好,n1
半生,はんせい,半生，半辈子,n1
喜怒哀楽,きどあいらく,喜怒哀乐,n1
絹糸,きぬいと,丝线,n1
及び腰,およびごし,弯（下）腰；姿态不稳，态度暧昧,n1
上辺,うわべ,表面，外表，外观,n1
のこぎり,のこぎり,锯,n1
暫定,ざんてい,暂定，临时规定,n1
手荷物,てにもつ,随身携带的东西，随身行李,n1
わしづかみ,わしづかみ,猛抓，大把抓,n1
疑[うたぐ]り深い,うたぐりぶかい,多疑,n1
堰[せき],せき,拦河坝，堰堤,n1
苦言,くげん,忠言，忠告，劝告,n1
長持ち,ながもち,耐用，持久；带盖的长方形衣箱,n1
自画自賛,じがじさん,自卖自夸,n1
入学試験,にゅうがくしけん,入学考试,n1
滋養,じよう,滋养，营养，养分,n1
一新,いっしん,一新，刷新，革新,n1
博する,はくする,博得，获得，赢得,n1
一次,いちじ,初次，第一次；一次，线性,n1
銀杏[いちょう],いちょう,银杏,n1
古書,こしょ,古书；旧书,n1
鶯[うぐいす],うぐいす,莺；歌喉好的人,n1
底力,そこぢから,潜力，底力，深厚的力量,n1
手なずける,てなずける,驯服；使归服，使顺从，使就范,n1
雁[がん],がん,雁，大雁,n1
焦げ臭い,こげくさい,煳味,n1
ひねり出す,ひねりだす,（绞尽脑汁）想出；（千方百计地）筹措,n1
後手,ごて,被动，落后,n1
覆い,おおい,覆盖（物），罩（子），套（子）,n1
取捨選択,しゅしゃせんたく,取舍选择,n1
厳正,げんせい,严正，严格,n1
血気,けっき,血气，意气，热情,n1
躍進,やくしん,跃进，飞跃的进展,n1
啓 蒙[もう],けいもう,启蒙，启发,n1
風当たり,かぜあたり,风势，风力（强）；招风，受非难，受责难,n1
イントネーション,intonation,声调，语调，抑扬,n1
雪景色,ゆきげしき,雪景,n1
即断,そくだん,立断，立即决定,n1
山場,やまば,高潮，顶点，最高峰,n1
聞き分け,ききわけ,听懂，听话,n1
コアラ,koala,树袋熊，考拉,n1
親元,おやもと,父母的家，父母住的地方,n1
土着,どちゃく,定居,n1
予断,よだん,预先判断,n1
反問,はんもん,反问,n1
幕 間[あい],まくあい,（戏剧的）幕间（休息）,n1
